Row ID,Ship Mode,Segment,Category,Sales
2639,Standard Class,Consumer,Office Supplies,13.128
2640,Standard Class,Consumer,Office Supplies,64.14
2641,Standard Class,Consumer,Furniture,858.24
2642,Standard Class,Consumer,Technology,29.99
2643,First Class,Consumer,Office Supplies,186.048
2644,Second Class,Home Office,Technology,36.792
2645,Second Class,Home Office,Furniture,18.624
2646,Second Class,Consumer,Furniture,57.69
2647,Second Class,Consumer,Office Supplies,42.81
2648,Second Class,Consumer,Office Supplies,12.96
2649,Second Class,Consumer,Furniture,821.88
2650,Second Class,Consumer,Technology,104.85
2651,Standard Class,Corporate,Furniture,424.9575
2652,Second Class,Corporate,Office Supplies,10.776
2653,Second Class,Corporate,Office Supplies,11.784
2654,Second Class,Corporate,Office Supplies,164.88
2655,Second Class,Corporate,Furniture,1292.94
2656,Second Class,Corporate,Office Supplies,25.584
2657,Second Class,Corporate,Office Supplies,261.74
2658,Second Class,Corporate,Office Supplies,14.4
2659,Standard Class,Consumer,Office Supplies,10.86
2660,Standard Class,Corporate,Furniture,883.84
2661,Standard Class,Corporate,Technology,1979.89
2662,Standard Class,Corporate,Office Supplies,79.96
2663,First Class,Home Office,Office Supplies,8.76
2664,First Class,Consumer,Office Supplies,3.984
2665,First Class,Consumer,Furniture,370.62
2666,First Class,Consumer,Office Supplies,2.742
2667,Same Day,Consumer,Technology,79.512
2668,Same Day,Consumer,Office Supplies,28.352
2669,Standard Class,Home Office,Furniture,40.784
2670,Standard Class,Home Office,Office Supplies,105.96
2671,Second Class,Corporate,Office Supplies,166.44
2672,Second Class,Corporate,Furniture,785.88
2673,Second Class,Corporate,Office Supplies,26.2
2674,Second Class,Corporate,Office Supplies,1325.85
2675,Same Day,Consumer,Office Supplies,166.44
2676,Standard Class,Consumer,Office Supplies,8.76
2677,Standard Class,Consumer,Office Supplies,43.584
2678,Same Day,Consumer,Office Supplies,11.088
2679,Same Day,Consumer,Office Supplies,25.164
2680,Standard Class,Home Office,Office Supplies,14.4
2681,Standard Class,Home Office,Technology,619.95
2682,Standard Class,Home Office,Office Supplies,89.52
2683,Standard Class,Home Office,Technology,350.973
2684,Standard Class,Home Office,Technology,164.99
2685,Standard Class,Consumer,Office Supplies,312.552
2686,Standard Class,Consumer,Office Supplies,95.952
2687,Standard Class,Consumer,Office Supplies,3.204
2688,First Class,Consumer,Office Supplies,3.98
2689,First Class,Corporate,Office Supplies,15.7
2690,First Class,Consumer,Office Supplies,5.248
2691,Standard Class,Consumer,Office Supplies,5.346
2692,Standard Class,Consumer,Office Supplies,15.48
2693,Standard Class,Consumer,Technology,108.576
2694,Standard Class,Corporate,Furniture,109.9
2695,Standard Class,Consumer,Furniture,15.384
2696,First Class,Consumer,Office Supplies,30.352
2697,Standard Class,Home Office,Technology,821.3
2698,Standard Class,Home Office,Technology,22638.48
2699,Standard Class,Home Office,Office Supplies,21.376
2700,Standard Class,Home Office,Office Supplies,8.016
2701,Standard Class,Home Office,Furniture,30.768
2702,Standard Class,Home Office,Office Supplies,18.936
2703,Standard Class,Home Office,Furniture,122.352
2704,Standard Class,Consumer,Office Supplies,116.28
2705,Second Class,Consumer,Technology,132.6
2706,Standard Class,Home Office,Office Supplies,16.68
2707,Standard Class,Home Office,Office Supplies,19.44
2708,Standard Class,Home Office,Office Supplies,192.16
2709,Standard Class,Consumer,Furniture,227.36
2710,Standard Class,Consumer,Technology,1919.976
2711,Standard Class,Consumer,Office Supplies,12.828
2712,First Class,Corporate,Furniture,45.888
2713,Second Class,Consumer,Office Supplies,60.12
2714,Standard Class,Consumer,Technology,302.376
2715,Standard Class,Home Office,Office Supplies,13.9
2716,Standard Class,Corporate,Technology,129.98
2717,Standard Class,Home Office,Technology,71.98
2718,Standard Class,Consumer,Technology,377.97
2719,Standard Class,Consumer,Office Supplies,124.36
2720,Second Class,Consumer,Furniture,23.976
2721,Second Class,Corporate,Office Supplies,8.376
2722,Second Class,Corporate,Office Supplies,58.24
2723,Second Class,Consumer,Office Supplies,81.2
2724,Standard Class,Consumer,Office Supplies,14.45
2725,Standard Class,Consumer,Office Supplies,95.648
2726,Standard Class,Consumer,Technology,359.97
2727,Standard Class,Consumer,Furniture,350.352
2728,First Class,Consumer,Office Supplies,1.641
2729,First Class,Consumer,Technology,629.958
2730,Standard Class,Consumer,Office Supplies,6.63
2731,Standard Class,Consumer,Technology,799.96
2732,Standard Class,Consumer,Furniture,107.53
2733,Standard Class,Consumer,Technology,73.98
2734,Standard Class,Consumer,Office Supplies,5.58
2735,Second Class,Consumer,Office Supplies,49.12
2736,Standard Class,Consumer,Technology,377.97
2737,Standard Class,Consumer,Office Supplies,42.28
2738,Standard Class,Consumer,Furniture,299.97
2739,Standard Class,Consumer,Technology,89.98
2740,First Class,Corporate,Office Supplies,477.24
2741,First Class,Corporate,Technology,25.98
2742,Second Class,Consumer,Office Supplies,46.72
2743,Standard Class,Consumer,Furniture,35.34
2744,Second Class,Corporate,Furniture,257.64
2745,Second Class,Corporate,Technology,125.976
2746,Second Class,Consumer,Technology,79.992
2747,Standard Class,Consumer,Furniture,700.056
2748,Standard Class,Home Office,Technology,27.168
2749,Standard Class,Consumer,Office Supplies,8.226
2750,Standard Class,Consumer,Furniture,585.552
2751,Second Class,Consumer,Office Supplies,423.28
2752,Standard Class,Consumer,Furniture,225.296
2753,Standard Class,Consumer,Office Supplies,5.56
2754,Standard Class,Consumer,Technology,323.37
2755,Standard Class,Consumer,Technology,783.96
2756,Standard Class,Consumer,Office Supplies,1447.65
2757,Standard Class,Consumer,Office Supplies,11.96
2758,Second Class,Consumer,Technology,239.97
2759,Standard Class,Home Office,Furniture,76.92
2760,Standard Class,Home Office,Office Supplies,481.32
2761,First Class,Home Office,Office Supplies,48.4
2762,First Class,Home Office,Technology,0.99
2763,First Class,Home Office,Office Supplies,101.84
2764,Standard Class,Home Office,Office Supplies,10.332
2765,Standard Class,Home Office,Office Supplies,31.155
2766,Standard Class,Home Office,Office Supplies,8.928
2767,First Class,Consumer,Office Supplies,34.384
2768,First Class,Consumer,Office Supplies,1924.16
2769,Standard Class,Consumer,Office Supplies,32.192
2770,Standard Class,Consumer,Technology,50.12
2771,Standard Class,Consumer,Technology,47.976
2772,Standard Class,Consumer,Office Supplies,54.5
2773,First Class,Consumer,Furniture,19.104
2774,Standard Class,Consumer,Office Supplies,49.44
2775,Standard Class,Home Office,Office Supplies,10.368
2776,Standard Class,Consumer,Office Supplies,154.44
2777,Standard Class,Corporate,Office Supplies,60.984
2778,Second Class,Consumer,Furniture,195.466
2779,Standard Class,Corporate,Furniture,23.68
2780,Standard Class,Corporate,Technology,2.376
2781,First Class,Consumer,Office Supplies,59.2
2782,Standard Class,Consumer,Office Supplies,22
2783,Standard Class,Consumer,Technology,257.98
2784,Standard Class,Corporate,Technology,23.988
2785,Standard Class,Corporate,Technology,23.976
2786,First Class,Home Office,Furniture,601.536
2787,First Class,Home Office,Office Supplies,7.9
2788,Standard Class,Corporate,Furniture,58.36
2789,Standard Class,Corporate,Office Supplies,16.464
2790,Standard Class,Corporate,Furniture,39.96
2791,First Class,Corporate,Office Supplies,25.96
2792,First Class,Corporate,Office Supplies,36.27
2793,First Class,Corporate,Office Supplies,6.48
2794,Standard Class,Corporate,Technology,1075.088
2795,Standard Class,Corporate,Technology,438.368
2796,Standard Class,Corporate,Office Supplies,18.088
2797,Standard Class,Corporate,Furniture,308.499
2798,Standard Class,Consumer,Office Supplies,13.36
2799,Standard Class,Consumer,Office Supplies,39.96
2800,Standard Class,Consumer,Office Supplies,145.85
2801,First Class,Corporate,Technology,783.96
2802,First Class,Consumer,Office Supplies,7.88
2803,Standard Class,Consumer,Furniture,41.37
2804,Standard Class,Consumer,Office Supplies,12.84
2805,Standard Class,Consumer,Office Supplies,25.68
2806,Standard Class,Consumer,Furniture,47.516
2807,Second Class,Consumer,Office Supplies,9.42
2808,Second Class,Consumer,Office Supplies,12.96
2809,Second Class,Consumer,Furniture,704.9
2810,Second Class,Consumer,Furniture,561.568
2811,Second Class,Home Office,Office Supplies,179.82
2812,Second Class,Home Office,Furniture,185.58
2813,Second Class,Home Office,Furniture,214.11
2814,Second Class,Home Office,Technology,999.96
2815,Second Class,Home Office,Furniture,653.55
2816,Standard Class,Home Office,Office Supplies,114.6
2817,Standard Class,Home Office,Furniture,60.74
2818,Standard Class,Home Office,Furniture,124.36
2819,Standard Class,Home Office,Office Supplies,1088.76
2820,First Class,Consumer,Office Supplies,6.72
2821,First Class,Consumer,Furniture,298.776
2822,Standard Class,Consumer,Technology,302.376
2823,First Class,Consumer,Office Supplies,8.928
2824,First Class,Consumer,Office Supplies,47.584
2825,Standard Class,Home Office,Office Supplies,33.792
2826,Standard Class,Home Office,Furniture,300.5328
2827,Standard Class,Home Office,Office Supplies,2.724
2828,Standard Class,Home Office,Office Supplies,3.264
2829,First Class,Consumer,Office Supplies,108.336
2830,First Class,Consumer,Office Supplies,55.92
2831,First Class,Consumer,Office Supplies,78.304
2832,Standard Class,Consumer,Office Supplies,443.92
2833,Standard Class,Consumer,Technology,155.976
2834,Second Class,Corporate,Office Supplies,15.47
2835,Second Class,Corporate,Office Supplies,7.16
2836,Standard Class,Consumer,Office Supplies,10.89
2837,Standard Class,Consumer,Office Supplies,19.44
2838,Standard Class,Consumer,Office Supplies,121.6
2839,First Class,Consumer,Technology,695.7
2840,Second Class,Corporate,Office Supplies,120.33
2841,Standard Class,Home Office,Furniture,1139.92
2842,Second Class,Consumer,Office Supplies,229.544
2843,Standard Class,Consumer,Office Supplies,143.728
2844,Standard Class,Consumer,Technology,36.048
2845,Standard Class,Corporate,Furniture,845.488
2846,First Class,Consumer,Office Supplies,50.94
2847,Standard Class,Home Office,Office Supplies,762.594
2848,Standard Class,Corporate,Furniture,56.28
2849,Standard Class,Corporate,Office Supplies,2690.97
2850,Standard Class,Corporate,Office Supplies,7.434
2851,First Class,Corporate,Office Supplies,64.784
2852,Standard Class,Home Office,Office Supplies,28.16
2853,Second Class,Consumer,Furniture,14.98
2854,Second Class,Consumer,Furniture,20.32
2855,Same Day,Corporate,Office Supplies,40.29
2856,Standard Class,Consumer,Office Supplies,20.23
2857,First Class,Corporate,Furniture,1603.136
2858,Second Class,Consumer,Furniture,225.296
2859,Standard Class,Consumer,Technology,67.8
2860,Standard Class,Consumer,Technology,377.97
2861,Standard Class,Consumer,Furniture,1628.82
2862,Standard Class,Consumer,Office Supplies,286.93
2863,Standard Class,Consumer,Office Supplies,20.736
2864,Same Day,Consumer,Office Supplies,31.44
2865,Same Day,Consumer,Office Supplies,83.79
2866,Same Day,Consumer,Office Supplies,59.52
2867,Same Day,Consumer,Office Supplies,31.92
2868,Second Class,Consumer,Office Supplies,14.72
2869,Second Class,Consumer,Office Supplies,38.976
2870,Standard Class,Consumer,Furniture,17.088
2871,Standard Class,Corporate,Office Supplies,74.352
2872,Standard Class,Corporate,Furniture,314.352
2873,Standard Class,Consumer,Office Supplies,4.26
2874,Standard Class,Consumer,Office Supplies,811.28
2875,First Class,Consumer,Office Supplies,6.03
2876,Second Class,Consumer,Furniture,153.568
2877,Second Class,Consumer,Furniture,1013.488
2878,Standard Class,Home Office,Office Supplies,52.34
2879,Standard Class,Home Office,Office Supplies,4.66
2880,Standard Class,Home Office,Technology,254.97
2881,Second Class,Home Office,Office Supplies,25.44
2882,Second Class,Home Office,Office Supplies,27.93
2883,Standard Class,Consumer,Office Supplies,8.85
2884,Second Class,Consumer,Furniture,6.96
2885,Standard Class,Consumer,Office Supplies,17.456
2886,Standard Class,Consumer,Furniture,307.92
2887,First Class,Consumer,Office Supplies,6.63
2888,First Class,Consumer,Office Supplies,12.96
2889,First Class,Consumer,Office Supplies,32.4
2890,Standard Class,Corporate,Office Supplies,23.85
2891,Second Class,Consumer,Furniture,51.96
2892,Second Class,Consumer,Office Supplies,17.94
2893,Standard Class,Corporate,Office Supplies,11.56
2894,Standard Class,Corporate,Office Supplies,26.4
2895,Standard Class,Corporate,Furniture,69.08
2896,Standard Class,Corporate,Technology,35.88
2897,Standard Class,Consumer,Office Supplies,49.65
2898,Standard Class,Corporate,Technology,959.968
2899,Standard Class,Consumer,Furniture,408.422
2900,Standard Class,Consumer,Technology,479.984
2901,Standard Class,Consumer,Office Supplies,12.6
2902,Standard Class,Home Office,Office Supplies,184.66
2903,Standard Class,Consumer,Office Supplies,23.12
2904,Standard Class,Corporate,Office Supplies,37.464
2905,Standard Class,Corporate,Furniture,539.658
2906,Standard Class,Home Office,Office Supplies,310.12
2907,Standard Class,Consumer,Office Supplies,8.56
2908,Standard Class,Consumer,Office Supplies,52.4
2909,Standard Class,Consumer,Office Supplies,14.94
2910,Standard Class,Consumer,Office Supplies,11.22
2911,Standard Class,Consumer,Office Supplies,387.136
2912,Standard Class,Consumer,Office Supplies,41.4
2913,Standard Class,Consumer,Office Supplies,35
2914,Standard Class,Consumer,Office Supplies,39.552
2915,Second Class,Consumer,Technology,135.72
2916,Second Class,Consumer,Office Supplies,12.56
2917,Second Class,Consumer,Technology,263.96
2918,First Class,Consumer,Office Supplies,5.952
2919,Same Day,Corporate,Office Supplies,15.8
2920,Same Day,Corporate,Furniture,14.368
2921,Same Day,Corporate,Furniture,70.448
2922,Same Day,Consumer,Office Supplies,129.3
2923,Second Class,Home Office,Office Supplies,3.882
2924,Standard Class,Corporate,Office Supplies,6.08
2925,First Class,Consumer,Office Supplies,19.9
2926,First Class,Consumer,Furniture,70.71
2927,Second Class,Consumer,Furniture,18.84
2928,Standard Class,Consumer,Office Supplies,8.64
2929,Standard Class,Home Office,Office Supplies,1633.188
2930,Standard Class,Home Office,Furniture,19.76
2931,Same Day,Consumer,Office Supplies,6.608
2932,Same Day,Consumer,Office Supplies,7.28
2933,Same Day,Consumer,Furniture,144.784
2934,Standard Class,Consumer,Technology,156.792
2935,Standard Class,Consumer,Technology,431.976
2936,Standard Class,Consumer,Office Supplies,35.89
2937,Standard Class,Consumer,Office Supplies,47.208
2938,Standard Class,Consumer,Office Supplies,248.08
2939,Standard Class,Consumer,Office Supplies,189.7
2940,Standard Class,Consumer,Office Supplies,59.808
2941,Standard Class,Corporate,Furniture,90.99
2942,Standard Class,Corporate,Furniture,1526.56
2943,Standard Class,Corporate,Furniture,368.97
2944,Standard Class,Consumer,Office Supplies,305.01
2945,Standard Class,Consumer,Furniture,18.7
2946,First Class,Consumer,Furniture,38.29
2947,Standard Class,Home Office,Furniture,26.25
2948,Standard Class,Home Office,Office Supplies,64.96
2949,Standard Class,Home Office,Office Supplies,43.7
2950,Same Day,Home Office,Technology,41.6
2951,Same Day,Home Office,Office Supplies,23.12
2952,Same Day,Home Office,Furniture,113.888
2953,Same Day,Home Office,Furniture,113.568
2954,Same Day,Home Office,Technology,7.92
2955,Same Day,Home Office,Technology,671.984
2956,Standard Class,Corporate,Technology,39.99
2957,Standard Class,Home Office,Furniture,191.646
2958,Standard Class,Consumer,Office Supplies,2.313
2959,Standard Class,Consumer,Office Supplies,19.936
2960,Standard Class,Consumer,Office Supplies,45.92
2961,Standard Class,Home Office,Office Supplies,20.34
2962,Standard Class,Home Office,Office Supplies,39.28
2963,Second Class,Corporate,Furniture,81.568
2964,Second Class,Corporate,Furniture,97.184
